img_path,isCSD,isExtractable,isRgroup
S0143720816303369.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303369-gr2_lrg.jpg," Fig. 2.   Molecular structure of (  A  )  N,N  ′-bis(2-ethylhexyl)perylene-3,4,9,10-tetracarboxylic diimide  , PDI  and (  B  )  N  -(2-ethylhexyl)perylene-3,4,9,10-tetracarboxylic acid 3,4-anhydride-9,10-imide,  PMI  .   "
S0143720816303965.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303965-gr1_lrg.jpg, Fig. 1.   Molecular structures of two metal-free organic carbazole dyes (D-π-A  D1  and D-π-A-π-A  D2  ).   
S0143720816303138.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303138-gr2_lrg.jpg," Fig. 2.   DFT optimized geometries (ethyl-hexyl chains replaced by methyl groups) of (a)  TPE-DPP    4   and (b)  BP-DPP    4   . (c) Structure of P3HT. (d) Uv–vis absorption of neat films of  TPE-DPP    4   ,  BP-DPP    4   and P3HT. (e) FOEL diagram of P3HT,  TPE-DPP    4   ,  BP-DPP    4   and PC  61  BM.   "
S0143720816302546.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302546-gr6_lrg.jpg, Fig. 6.   The optimized structure of (TPA-DAF)  3  and the spatial distributions of some frontier molecular orbitals with the corresponding energy levels.   
S0143720816303230.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303230-gr1_lrg.jpg, Fig. 1.   Structure of A–D–π–D–A type organic dyes (MA-1 and MA-2).   
S0143720816303412.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303412-gr1_lrg.jpg, Fig. 1.   Molecular structures of  P1  –  P4  .   
S0143720816303035.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303035-gr6_lrg.jpg," Fig. 6.   XRD patterns of the conventional BiVO  4  and present BiVO  4  samples synthesized in glycerol/H  2  O system under different pH values. (a) N-BVO-4, (b) G-BVO-2, (c) G-BVO-3, (d) G-BVO-4, (e) G-BVO-5, and (f) G-BVO-6. (A) XRD patterns of BiVO  4  were recorded in the range of 10–70°. (B) Expanded XRD patterns showing the hyperfine structure of the (121) and (040) diffraction peaks. (C) The correlations of the pH value with the intensity ratios of (040)/(110) and (121)/(110) in the XRD patterns of the corresponding BiVO  4  samples, and the intensity was normalized using the (110) diffraction peaks as an internal standard.   "
S014372081630290X.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630290X-gr1_lrg.jpg, Fig. 1.   The structure of [Ir(dfpmpy)  2  (cdpz)]  +  cation component of complex  2  . Ellipsoids are drawn at 50% probability level.   
S014372081630290X.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630290X-gr5_lrg.jpg, Fig. 5.   The energy level diagram and chemical structures of the materials used in the OLEDs.   
S0143720816302984.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302984-gr1_lrg.jpg, Fig. 1.   Equilibrium of the proton transfer between CVL and PPht and molecular structures of colored complex (a) and colorless components (b).   
S0143720816303357.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303357-gr1_lrg.jpg, Fig. 1.   Chemical structures of the studied model chromophores.   
S0143720816304156.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304156-gr1_lrg.jpg, Fig. 1.   Structure of cyanidin 3-glucoside.   
S0143720816303084.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303084-gr1_lrg.jpg, Fig. 1.   Closed and open structures of  BFPO  (X = O) and  BTPO  (X = S).   
S0143720816303084.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303084-gr2_lrg.jpg, Fig. 2.   M062X and PBE0 optimized minima and transition state structures of  BFPO  and  BTPO  (distances in terms of Å) at S  0  and S  1  states.   
S014372081630331X.html,gr8,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630331X-gr8_lrg.jpg, Fig. 8.   Geometry optimized structure of QZP and QZP·Cu  2+  Cl·H  2  O complex at B3LYP/def2-TZVP.   
S0143720816303096.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303096-sc1_lrg.jpg," Scheme 1.   Chemical structure of compounds  1a–f  ,  2a–c  , and  3a–c.    "
S0143720816303527.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303527-sc1_lrg.jpg, Scheme 1.   Schematic molecular structures of benzo-fused aza-BODIPYs.   
S0143720816303527.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303527-gr2_lrg.jpg, Fig. 2.   Simulated molecular structures of  2S  and  2R  .   
S0143720816303229.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303229-gr1_lrg.jpg," Fig. 1.   Scheme of  Curcuma longa  L. (a), the root of  Curcuma longa  L. (b), curcumin (c), chemical structures of the components present in the root of  Curcuma longa  L. (d), and reactive UV absorber (UV-Sun Cel) (e).   "
S0143720816303515.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303515-gr5_lrg.jpg, Chart 1.   Chemical structures for chromophores A1–C1 and A2–C2.   
S0143720816303953.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303953-gr4_lrg.jpg," Fig. 4.   Resonance structure representation of a potential extended quinoid type canonical form contribution to the structure of the S  1  excited state of  5  and  6  , and a resonance model representation (  7  ) of conjugated electron density delocalization.   "
S0143720816303400.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303400-gr1_lrg.jpg," Fig. 1.   Molecular structures of  I, II, III  and  IV  .   "
S0143720816303217.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303217-gr1_lrg.jpg," Fig. 1.   (a) General (ABX  3  ) crystal structure of organometal halide perovskite (CH  3  NH  3  PbI  3  ), (b) blade-coating process for perovskite film preparation, and (c) Scanning electron microscopy image of perovskite film (scale bar: 10 μm).   "
S0143720816302637.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302637-gr1_lrg.jpg, Fig. 1.   Chemical structures of ICG. The two hybrid resonance delocalize the positive charge of a nitrogen atom over the entire molecule.   
S0143720816302820.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302820-sc1_lrg.jpg," Scheme 1.   Chemical structures of compounds  TBH  ,  OHTA  ,  PyN  (  4  ),  PyPy  (  7  ),  PyA  (10) and  PyPh  (13).   "
S0143720816302820.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302820-gr1_lrg.jpg," Fig. 1.   X-ray single crystal structures of compounds  PyN  (a),  PyA  (c) and their corresponding packing patterns (b) and (d). Hydrogen atoms have been omitted for clarity.   "
S0143720816303382.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303382-gr1_lrg.jpg," Fig. 1.   (a) Tea plant, oolong tea dust and tea extract; (b) Chemical structures of catechins.   "
S0143720816303345.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303345-sc1_lrg.jpg, Scheme 1.   The structures of the probes (  PCB  and  MPCB  ).   
S0143720815001205.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001205-gr1_lrg.jpg," Fig. 1.   Chemical structures of  SE  ,  AZ360  , and  AZ362  . Herein C  6  H  13  denotes  n  -hexyl.   "
S0143720815001230.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001230-gr1_lrg.jpg," Fig. 1.   Chemical structures of  PDI-SF  ,  PDI-BSF  and  PDI-BT  (left) and their optimal conformations obtained (right) by quantum chemical calculations replacing the imide long branched chain with methyl groups.   "
S0143720815001254.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001254-gr1_lrg.jpg, Fig. 1.   Molecular structures of the studied model chromophores.   
S014372081500162X.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081500162X-gr1_lrg.jpg, Fig. 1.   M06/6-31G* optimized structures of compounds  1  –  3  computed in THF.   
S0143720815001631.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001631-gr1_lrg.jpg, Fig. 1.   Molecular structure of the newly designed and synthesized non-fullerene electron acceptor  B3  .   
S014372081500128X.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081500128X-sc1_lrg.jpg, Scheme 1.   Structure of the chiral ligand H  2  L used in this work.   
S0143720815001278.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001278-sc1_lrg.jpg, Scheme 1.   Chemical structure of  TD-mPEG    750   .   
S0143720815001278.html,sc3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001278-sc3_lrg.jpg, Scheme 3.   Chemical structure of  TD  .   
S0143720815001333.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001333-gr6_lrg.jpg, Fig. 6.   (A) Atom numbering of sugar ring protons in  1  and  3  . (B) PM7 optimized molecular structure of  1  .   
S0143720815001011.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001011-gr2_lrg.jpg," Fig. 2.   Optimized geometry structures of  T    +   ,  CO    +   ,  CA    +   and  Q    +   .   "
S0143720815001436.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001436-sc1_lrg.jpg, Scheme 1.   Structure of BODIPYs bearing ester groups.   
S0143720815001072.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001072-gr1_lrg.jpg, Fig. 1.   Chemical structures of  PT–DTBT    [25]   and the new synthesized polymers  PTT–DTBT  and  PT–DTTBT.    
S0143720815001199.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001199-gr1_lrg.jpg, Fig. 1.   Structure of cobalt tetraminophenylporphyrin (CoTAPP).   
S0143720815001229.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001229-gr1_lrg.jpg, Fig. 1.   Molecular structures of complexes  HD-11  and  N719  .   
S0143720815001096.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001096-sc1_lrg.jpg," Scheme 1.   Synthesis and molecular structures of  α  OZnP,  α  OCuP and  β  OZnP.   "
S0143720815001692.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001692-gr1_lrg.jpg," Fig. 1.   Structures of L (left) and [ZnL  2  ](PF  6  )  2  (right); Thermal ellipsoids are drawn at 50% probability. All H atoms, and PF  6  ˉ ion were omitted for clarity.   "
S0143720815001746.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001746-gr1_lrg.jpg, Fig. 1.   Optimized structures of the six donors.   
S0143720815001746.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001746-gr7_lrg.jpg," Chart 1.   Chemical structure for chromophores CBZ, TPA, PTZ, POZ, PPZ and FTC.   "
S0143720815001394.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001394-gr2_lrg.jpg, Fig. 2.   Structure of conjugate porphyrin-vancomycin.   
S0143720815001400.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001400-gr1_lrg.jpg, Fig. 1.   Energy optimized structure of  9c.    
S0143720815001370.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001370-gr2_lrg.jpg," Fig. 2.   Crystal structure of  1  . a) Side view, b) top view, and c) the intermolecular interactions between the two adjacent molecules. Hydrogen atoms not involved in the interactions were omitted for clarity.   "
S0143720815001266.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001266-sc1_lrg.jpg," Scheme 1.   Schematic molecular structures of typical chiral phthalocyanines with AAAA-, AABB-, and ABBB-type configuration with    representing the chiral group(s)-substituted benzene moieties and    the achiral group(s)-substituted ones.   "
S0143720815001266.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001266-gr3_lrg.jpg, Fig. 3.   Simulated molecular structures of 2S and 2R.   
S0143720815001795.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001795-sc1_lrg.jpg, Scheme 1.   Schematic molecular structures of heteroleptic corrole–phthalocyanine europium triple-decker complexes Eu  2  [Pc(R)  8  ]  2  [Cor(ClPh)  3  ].   
S0143720815001850.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001850-gr1_lrg.jpg," Fig. 1.   (a) The X-ray crystal structure of imidazo[1,2-  a  ]pyridine  5d  (CCDC 1049287); (b) hydrogen bonding interactions in  5d  ; (c) packing of  5d  in unit cell.   "
S0143720815001825.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001825-gr1_lrg.jpg, Fig. 1.   (a) Driving scheme for the tristable cholesteric liquid crystal. (b) Chemical structure of CN-APHP.   
S0143720815002119.html,sc2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815002119-sc2_lrg.jpg, Scheme 2.   Chemical structures of two the electron donor polymers (P3HT and DPPF) and the PBI regiomers energy level diagrams.   
S0143720815001679.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001679-gr1_lrg.jpg, Fig. 1.   Structures of  1a  and  1b  .   
S0143720815002156.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815002156-gr1_lrg.jpg, Fig. 1.   Chemical structures of three diaminodichlorobenzoquinone derivatives.   
S0143720815001904.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001904-gr1_lrg.jpg, Fig. 1.   Molecular structures of quinoxaline-based dyes.   
S0143720815002090.html,r12,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815002090-gr12_lrg.jpg, Fig. 12.   The net of C–H … O interactions in the crystal structure of  3f  .   
S0143720815001862.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001862-gr1_lrg.jpg," Fig. 1.   Chemical structures of  JY14  ,  JY15  ,  SD1  and  I-2  .   "
S0143720815002181.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815002181-gr1_lrg.jpg, Fig. 1.   Molecular structure of dye  1  . Hydrogen atoms are omitted for clarity.   
S0143720815002181.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815002181-gr2_lrg.jpg, Fig. 2.   Molecular structure of dye  2  . Hydrogen atoms are omitted for clarity.   
S0143720815001916.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001916-gr1_lrg.jpg, Fig. 1.   Structures of the AzaPcs  1a-dM  (sensors) and  1eZn  (control) involved in the study.   
S0143720815001667.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001667-gr1_lrg.jpg, Fig. 1.   Molecular structures of diarylides  1  (left) and  2  (right).   
S0143720815001849.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001849-gr3_lrg.jpg," Fig. 3.   Molecular structures of  N719  ,  Z907  ,  M43  and  M44.    "
S0143720815002107.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815002107-gr2_lrg.jpg," Fig. 2.   Structure of the organic dyes. R6 = FD&C Red 6, R30 = FD&C Red 30 and B1 = FD&CBlue1 Hydrochloride.   "
S0143720815002077.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815002077-sc1_lrg.jpg, Scheme 1.   Chemical structures for (a) MZ-341 and (b) MZ-235 dyes.   
S0143720815001813.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001813-gr1_lrg.jpg, Fig. 1.   Molecular structures of the a) Host-003 and b) Host-006.   
S0143720815001813.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001813-gr2_lrg.jpg, Fig. 2.   Geometry-optimized structures of the a) Host-003 and b) Host-006.   
S0143720815001813.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001813-gr4_lrg.jpg," Fig. 4.   Molecular structures of the dichroic dyes (DO3, DR1, US series, BP series and ST series).   "
S0143720815001588.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001588-gr1_lrg.jpg, Fig. 1.   Structures of dyes  CR52  and  CR29  .   
S0143720815001837.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001837-sc1_lrg.jpg," Scheme 1.   Synthetic routes and molecular structures of the three dyes  DX1  ,  DX2  and  DX3  .   "
S0143720815001783.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001783-gr2_lrg.jpg, Fig. 2.   Molecular structures of the dichroic dyes (Dye1–Dye4).   
S0143720815001783.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001783-gr5_lrg.jpg, Fig. 5.   Geometry-optimized structures of the dichroic dyes in the x–z plane.   
S0143720815001801.html,gr8,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001801-gr8_lrg.jpg," Chart 1.   The chemical structures of DERH3TT, DPRH3TT, DORH3TT, DPPR3TT and DBPPR3TT.   "
S0143720815001722.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815001722-gr1_lrg.jpg," Fig. 1.   Structure of (a) probe  8  , (b) uric acid. Optimized structure of (c) probe  8  and (d)  8  –uric acid, calculated using B3LYP/6-31G(d) level of theory. The red, blue, grey and white in molecular representation indicate oxygen, nitrogen, carbon and hydrogen atoms, respectively. Black dotted lines (a–n) in the  8  –uric acid complex indicate H-bonds. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)   "
S0143720815004258.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815004258-sc1_lrg.jpg," Scheme 1.   Synthesis and chemical structures of  BBIQz  ,  BITpQz  ,  CzTpQz  , and  BCzQz  .   "
